Strategy,Trial,Outcome,Turns,Conflicts,Avg_Wait_Time,Fairness_Index,PacmanA_Score,PacmanB_Score,PacmanC_Score
Q_LEARNING,265,LOSS,738,20,157.33333333333334,0.9868615725359912,810,500,510
Q_LEARNING,266,LOSS,627,15,138.66666666666666,0.9045274458765851,600,740,490
Q_LEARNING,267,WIN,571,24,148.33333333333334,0.9906252657592084,520,540,790
Q_LEARNING,268,WIN,641,22,160,0.9600960096009601,530,700,650
Q_LEARNING,269,LOSS,828,14,160,0.9600960096009601,660,470,740
Q_LEARNING,270,WIN,325,2,75,0.9749263388988387,490,770,590
Q_LEARNING,271,WIN,503,11,104.33333333333333,0.9926842366578513,390,620,900
Q_LEARNING,272,WIN,364,0,96.66666666666667,0.907403810880214,220,410,1250
Q_LEARNING,273,WIN,478,8,120.33333333333333,0.9987890771695062,860,460,520
Q_LEARNING,274,WIN,316,8,70,0.9897656881228117,820,660,380
Q_LEARNING,275,WIN,393,71,107.66666666666667,0.9963138041350332,530,710,630
Q_LEARNING,276,LOSS,613,25,126.66666666666667,0.91476934382404,620,640,580
Q_LEARNING,277,WIN,281,10,52.333333333333336,0.995074885955351,670,680,510
Q_LEARNING,278,WIN,275,3,62.666666666666664,0.8627221245850419,900,340,600
Q_LEARNING,279,WIN,381,3,62,0.9705436795152331,560,520,770
Q_LEARNING,280,LOSS,660,25,112.66666666666667,0.863522297808012,790,710,320
Q_LEARNING,281,WIN,264,3,59.666666666666664,0.9835466740338276,760,530,560
Q_LEARNING,282,WIN,368,23,79,0.9749023691746941,510,770,590
Q_LEARNING,283,WIN,622,4,74,0.7102464332036317,350,970,570
Q_LEARNING,284,WIN,410,8,75.66666666666667,0.9373169622555707,1000,310,560
Q_LEARNING,285,LOSS,795,118,269.6666666666667,0.9299524424570782,810,270,500
Q_LEARNING,286,WIN,283,7,58.666666666666664,0.9981954111884507,730,540,610
Q_LEARNING,287,LOSS,689,22,128.66666666666666,0.9020220365661702,970,350,510
Q_LEARNING,288,WIN,269,6,51.333333333333336,0.9559048770656993,520,1000,340
Q_LEARNING,289,WIN,319,18,81.66666666666667,0.9859721743129815,740,730,400
Q_LEARNING,290,WIN,249,2,42.666666666666664,0.9748899202665715,660,720,500
Q_LEARNING,291,WIN,376,30,86.66666666666667,0.9782640155132992,680,480,720
Q_LEARNING,292,WIN,443,3,100,0.9803280831318214,390,700,780
Q_LEARNING,293,WIN,267,12,63.333333333333336,0.9674652945275232,740,700,430
Q_LEARNING,294,WIN,338,13,56.333333333333336,0.9761440924160087,690,670,520
Q_LEARNING,295,LOSS,492,23,95.33333333333333,0.9724421618279954,990,430,410
Q_LEARNING,296,WIN,455,3,89.33333333333333,0.8438961344142873,890,160,780
Q_LEARNING,297,WIN,591,10,141.66666666666666,0.9954587790508628,290,600,940
Q_LEARNING,298,WIN,854,38,217.33333333333334,0.9920283767385419,280,670,910
Q_LEARNING,299,WIN,680,9,154,0.9923842999414177,690,320,870
Q_LEARNING,300,LOSS,455,31,84,0.8087414991976771,550,470,860
